# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface
# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface

央视频道,#genre#
江西卫视,http://39.135.133.166/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1249&online=1717737045&vqe=3
吉林卫视,http://39.135.133.171/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1254&online=1717737092&vqe=3
河南卫视,http://39.135.133.172/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1242&online=1717737990&vqe=3
广西卫视,http://39.135.133.147/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1231&online=1717738041&vqe=3
云南卫视,http://39.135.133.158/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1251&online=1717738100&vqe=3
贵州卫视,http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738300&vqe=3
宁夏卫视,http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738495&vqe=3
新疆卫视,http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738530&vqe=3
西藏卫视,http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738559&vqe=3
甘肃卫视,http://39.135.133.173/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1242&online=1717738605&vqe=3
山东教育卫视,http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738643&vqe=3

数字频道,#genre#
NewTV东北热剧,http://39.134.64.87:6610/PLTV/88888888/224/3221225741/index.m3u8?IASHttpSessionId=
NewTV军事评论,http://39.134.64.87:6610/PLTV/88888888/224/3221225668/index.m3u8?IASHttpSessionId=
NewTV军旅剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225676/index.m3u8?IASHttpSessionId=
NewTV农业致富,http://39.134.64.87:6610/PLTV/88888888/224/3221225683/index.m3u8?IASHttpSessionId=
NewTV哒啵电竞,http://39.134.64.87:6610/PLTV/88888888/224/3221225675/index.m3u8?IASHttpSessionId=
NewTV家庭剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225677/index.m3u8?IASHttpSessionId=
NewTV怡伴健康,http://39.134.64.87:6610/PLTV/88888888/224/3221225673/index.m3u8?IASHttpSessionId=
NewTV惊悚悬疑,http://39.134.64.87:6610/PLTV/88888888/224/3221225665/index.m3u8?IASHttpSessionId=
NewTV明星大片,http://39.134.64.87:6610/PLTV/88888888/224/3221225664/index.m3u8?IASHttpSessionId=
NewTV欢乐剧场,http://39.134.64.87:6610/PLTV/88888888/224/3221225742/index.m3u8?IASHttpSessionId=
NewTV武搏世界,http://39.134.64.87:6610/PLTV/88888888/224/3221225680/index.m3u8?IASHttpSessionId=
NewTV潮妈辣婆,http://39.134.64.87:6610/PLTV/88888888/224/3221225685/index.m3u8?IASHttpSessionId=
NewTV精品体育,http://39.134.64.87:6610/PLTV/88888888/224/3221225674/index.m3u8?IASHttpSessionId=
NewTV精品大剧,http://39.134.64.87:6610/PLTV/88888888/224/3221225670/index.m3u8?IASHttpSessionId=
NewTV精品纪录,http://39.134.64.87:6610/PLTV/88888888/224/3221225672/index.m3u8?IASHttpSessionId=
NewTV精品萌宠,http://39.134.64.87:6610/PLTV/88888888/224/3221226505/index.m3u8?IASHttpSessionId=


pal.rogerxlj.top:9998
vpn.shpcw.com:9898
home.qingyuga.com:8888
home.870503.xyz:18885
cloud.sunrisecom.wang:8888
raytitor.cn:8888
home.867324.xyz:18888

央视,#genre#
CCTV1,http://vpn.helixzz.com:4000/239.45.3.145:5140
CCTV1,http://vpn.helixzz.com:4000/239.45.3.88:5140
CCTV1,http://vpn.helixzz.com:4000/239.45.3.51:5140
CCTV2,http://vpn.helixzz.com:4000/239.45.3.208:5140
CCTV2,http://vpn.helixzz.com:4000/239.45.0.1:5140
CCTV3,http://vpn.helixzz.com:4000/239.45.1.68:5140
CCTV4,http://vpn.helixzz.com:4000/239.45.0.2:5140
CCTV5,http://vpn.helixzz.com:4000/239.45.1.69:5140
CCTV5+,http://vpn.helixzz.com:4000/239.45.0.34:5140
CCTV6,http://vpn.helixzz.com:4000/239.45.1.70:5140
CCTV7,http://vpn.helixzz.com:4000/239.45.3.56:5140
CCTV8,http://vpn.helixzz.com:4000/239.45.1.71:5140
CCTV9,http://vpn.helixzz.com:4000/239.45.3.4:5140
CCTV10,http://vpn.helixzz.com:4000/239.45.3.8:5140
CCTV11,http://vpn.helixzz.com:4000/239.45.0.18:5140
CCTV12,http://vpn.helixzz.com:4000/239.45.3.124:5140
CCTV12,http://vpn.helixzz.com:4000/239.45.3.10:5140
CCTV13,http://vpn.helixzz.com:4000/239.45.0.19:5140
CCTV14,http://vpn.helixzz.com:4000/239.45.3.125:5140
CCTV14,http://vpn.helixzz.com:4000/239.45.3.23:5140
CCTV15,http://vpn.helixzz.com:4000/239.45.3.126:5140
CCTV15,http://vpn.helixzz.com:4000/239.45.0.20:5140
CCTV16,http://vpn.helixzz.com:4000/239.45.0.10:5140
CCTV16,http://vpn.helixzz.com:4000/239.45.0.12:5140
CCTV17,http://vpn.helixzz.com:4000/239.45.3.251:5140
CCTV17,http://vpn.helixzz.com:4000/239.45.3.52:5140
CHC家庭影院,http://vpn.helixzz.com:4000/239.45.0.40:5140
CHC动作电影,http://vpn.helixzz.com:4000/239.45.0.41:5140
CHC影迷电影,http://vpn.helixzz.com:4000/239.45.0.42:5140
CCTV4K,http://vpn.helixzz.com:4000/239.45.0.55:5140
CCTV4K,http://vpn.helixzz.com:4000/239.45.1.21:5140
电视指南,http://vpn.helixzz.com:4000/239.45.1.73:5140
风云足球,http://vpn.helixzz.com:4000/239.45.0.43:5140
风云足球,http://vpn.helixzz.com:4000/239.45.1.75:5140
央视台球,http://vpn.helixzz.com:4000/239.45.0.44:5140
兵器科技,http://vpn.helixzz.com:4000/239.45.0.45:5140
兵器科技,http://vpn.helixzz.com:4000/239.45.1.74:5140
世界地理,http://vpn.helixzz.com:4000/239.45.0.46:5140
女性时尚,http://vpn.helixzz.com:4000/239.45.0.47:5140
高尔夫网球,http://vpn.helixzz.com:4000/239.45.0.48:5140
高尔夫网球,http://vpn.helixzz.com:4000/239.45.1.72:5140
怀旧剧场,http://vpn.helixzz.com:4000/239.45.0.49:5140
风云剧场,http://vpn.helixzz.com:4000/239.45.0.50:5140
第一剧场,http://vpn.helixzz.com:4000/239.45.0.51:5140
风云音乐,http://vpn.helixzz.com:4000/239.45.0.52:5140
央视文化精品,http://vpn.helixzz.com:4000/239.45.0.53:5140
央视文化精品,http://vpn.helixzz.com:4000/239.45.1.17:5140
早期教育,http://vpn.helixzz.com:4000/239.45.0.54:5140
中国天气,http://vpn.helixzz.com:4000/239.45.3.141:5140
CETV1,http://vpn.helixzz.com:4000/239.45.1.125:5140
CETV2,http://vpn.helixzz.com:4000/239.45.1.52:5140
CETV4,http://vpn.helixzz.com:4000/239.45.0.21:5140
CETV4,http://vpn.helixzz.com:4000/239.45.1.243:5140
CGTN,http://vpn.helixzz.com:4000/239.45.1.194:5140

上海,#genre#
上海新闻综合,http://vpn.helixzz.com:4000/239.45.3.209:5140
东方卫视,http://vpn.helixzz.com:4000/239.45.3.146:5140
东方卫视,http://vpn.helixzz.com:4000/239.45.3.61:5140
上海都市,http://vpn.helixzz.com:4000/239.45.3.236:5140
生活时尚,http://vpn.helixzz.com:4000/239.45.3.132:5140
五星体育,http://vpn.helixzz.com:4000/239.45.3.210:5140
上海都市,http://vpn.helixzz.com:4000/239.45.3.136:5140
欢笑剧场,http://vpn.helixzz.com:4000/239.45.1.4:5140
欢笑剧场,http://vpn.helixzz.com:4000/239.45.3.196:5140
东方影视,http://vpn.helixzz.com:4000/239.45.3.237:5140
乐游,http://vpn.helixzz.com:4000/239.45.3.135:5140
第一财经,http://vpn.helixzz.com:4000/239.45.3.211:5140
东方财经,http://vpn.helixzz.com:4000/239.45.0.17:5140
法治天地,http://vpn.helixzz.com:4000/239.45.1.46:5140
上海教育,http://vpn.helixzz.com:4000/239.45.0.13:5140
游戏风云,http://vpn.helixzz.com:4000/239.45.3.131:5140
金色学堂,http://vpn.helixzz.com:4000/239.45.0.9:5140
健康养生,http://vpn.helixzz.com:4000/239.45.1.28:5140

卫视,#genre#
安徽卫视,http://vpn.helixzz.com:4000/239.45.3.143:5140
安徽卫视,http://vpn.helixzz.com:4000/239.45.1.120:5140
北京卫视,http://vpn.helixzz.com:4000/239.45.3.229:5140
兵团卫视,http://vpn.helixzz.com:4000/239.45.1.117:5140
东南卫视,http://vpn.helixzz.com:4000/239.45.1.121:5140
甘肃卫视,http://vpn.helixzz.com:4000/239.45.0.15:5140
广东卫视,http://vpn.helixzz.com:4000/239.45.3.230:5140
广西卫视,http://vpn.helixzz.com:4000/239.45.0.5:5140
贵州卫视,http://vpn.helixzz.com:4000/239.45.1.80:5140
海南卫视,http://vpn.helixzz.com:4000/239.45.1.81:5140
河北卫视,http://vpn.helixzz.com:4000/239.45.1.44:5140
河南卫视,http://vpn.helixzz.com:4000/239.45.0.3:5140
黑龙江卫视,http://vpn.helixzz.com:4000/239.45.3.232:5140
湖北卫视,http://vpn.helixzz.com:4000/239.45.3.239:5140
湖南卫视,http://vpn.helixzz.com:4000/239.45.3.228:5140
吉林卫视,http://vpn.helixzz.com:4000/239.45.0.6:5140
吉林卫视,http://vpn.helixzz.com:4000/239.45.3.248:5140
江苏卫视,http://vpn.helixzz.com:4000/239.45.3.177:5140
江西卫视,http://vpn.helixzz.com:4000/239.45.1.122:5140
康巴卫视,http://vpn.helixzz.com:4000/239.45.1.251:5140
辽宁卫视,http://vpn.helixzz.com:4000/239.45.1.123:5140
内蒙古卫视,http://vpn.helixzz.com:4000/239.45.1.238:5140
宁夏卫视,http://vpn.helixzz.com:4000/239.45.1.213:5140
青海卫视,http://vpn.helixzz.com:4000/239.45.0.37:5140
山东卫视,http://vpn.helixzz.com:4000/239.45.3.238:5140
山西卫视,http://vpn.helixzz.com:4000/239.45.1.229:5140
陕西卫视,http://vpn.helixzz.com:4000/239.45.1.232:5140
深圳卫视,http://vpn.helixzz.com:4000/239.45.3.231:5140
四川卫视,http://vpn.helixzz.com:4000/239.45.1.83:5140
四川卫视,http://vpn.helixzz.com:4000/239.45.1.23:5140
云南卫视,http://vpn.helixzz.com:4000/239.45.0.4:5140
云南卫视,http://vpn.helixzz.com:4000/239.45.3.206:5140
